,0,1,2,3
0,0.0,,,
1,-0.022444680056147324,0.8427636250711766,-0.22570960895410794,0.8388267216346226
2,-0.02376230449428282,0.8380227084371527,-0.22936275207107024,0.8544590877842138
3,-0.02473876583788038,0.8391000437462797,-0.23043116988604695,0.8540713671891207
4,-0.025111310873088377,0.8380924721536155,-0.2313452261842381,0.8576231301168351
5,-0.02560818520459775,0.8410403189761798,-0.23103224340718817,0.8511676162161742
6,-0.02539855593298869,0.8371313673629488,-0.23211576427521474,0.860842136196154
7,-0.025586037205483386,0.8386384962401465,-0.23185671388256018,0.8573765891308891
8,-0.02554805395466856,0.8378545582008585,-0.23208005153272912,0.8593268732991856
9,-0.025833449089857956,0.8409176074242034,-0.23141125253170564,0.8520463749760229
10,-0.02551445575894203,0.8370682314212948,-0.23231076708942777,0.8612942636519323
11,-0.025645888811605344,0.8386058923299946,-0.23195741491065017,0.8576100714004058
12,-0.0255788633363441,0.8378377749200567,-0.23213188867813872,0.8594470612911561
13,-0.025849328710903334,0.8409089570675738,-0.2314379701800456,0.8521083216839054
14,-0.02552262296954282,0.837063782367746,-0.23232450851689174,0.8613261240979629
15,-0.025650105628216673,0.8386035952369201,-0.23196450975397254,0.8576265212833135
16,-0.0255810337881843,0.8378365925755655,-0.23213554048877322,0.8594555282656345
17,-0.0258504473388262,0.840908347699728,-0.2314398522846236,0.8521126854730015
18,-0.025523198287851094,0.8370634689655226,-0.2323254764966817,0.8613283684257765
19,-0.025650402667151368,0.8386034334262125,-0.23196500952545812,0.8576276800379251
20,-0.02558118667705756,0.8378365092899962,-0.23213579772609264,0.8594561246880771
21,-0.025850526135857838,0.8409083047753771,-0.23143998486155196,0.8521129928617411
22,-0.025523238813652874,0.8370634468892629,-0.2323255446818177,0.8613285265177107
23,-0.025650423590750596,0.83860342202817,-0.23196504472965881,0.8576277616612892
24,-0.025581197446635597,0.837836503423314,-0.23213581584603377,0.8594561667004086
25,-0.025850531686363594,0.8409083017517626,-0.2314399942003429,0.8521130145143712
26,-0.02552324166831203,0.8370634453341994,-0.23232554948481515,0.8613285376537911
27,-0.025650425064620022,0.8386034212252858,-0.23196504720946137,0.8576277674108822
28,-0.025581198205250358,0.8378365030100619,-0.232135817122412,0.8594561696597794
29,-0.02585053207734414,0.8409083015387775,-0.23143999485817224,0.8521130160395938
30,-0.02552324186939572,0.8370634452246599,-0.23232554982314083,0.8613285384382224
31,-0.02565042516844016,0.8386034211687302,-0.23196504738413998,0.8576277678158866
32,-0.025581198258687578,0.8378365029809521,-0.23213581721232074,0.859456169868239
