,0,1,2
0,1.0,0.0,0.2749149882291394
1,1.0,0.0,0.16505362280931213
2,1.0,0.0,0.08579649489929378
3,1.0,0.0,0.11195396285639554
4,1.0,0.0,0.13889615485221038
5,1.0,0.0,0.10959979074025639
6,1.0,0.0,0.02929636411195399
