,0,1,2,3
0,0.0,0.0,0.0,0.0
1,0.5474767326139537,0.2787787040641673,0.34540565297905945,0.5896523193409023
2,0.5362716172485833,0.28139757676341903,0.3462227666040374,0.6047587772259656
3,0.533757675947584,0.2830444622405394,0.34997713958582005,0.6120894225370364
4,0.5204960769800339,0.2805309726189581,0.3305785998165533,0.607005835938128
5,0.5390719992215997,0.24583012884780242,0.34088149671421236,0.6105783446230996
6,0.5196685354266536,0.27015344807977526,0.3262046561851288,0.6010701042957757
7,0.5198958080189846,0.27686756076835284,0.3391666525522336,0.6053302288544475
8,0.5114246798906513,0.27726658420330763,0.324456582586478,0.6016878165587451
9,0.533793139988071,0.2441290797345634,0.33732010278290014,0.6072756119847189
10,0.5163777678295017,0.2689871336917795,0.3236107533922092,0.5988879810512866
11,0.5179608804688385,0.2761036486710414,0.33756210624705213,0.6040201548367612
12,0.5102569758490539,0.27678415264618894,0.32348332073240893,0.6008762810913332
13,0.5331055665297189,0.2438502025995616,0.33671711911123337,0.6067891013958853
14,0.5159251029085161,0.26877845540370093,0.3231683387902002,0.5985596740452442
15,0.5176807765822525,0.27596404675016095,0.3372777597254033,0.6038145611646771
16,0.5100812457188578,0.27669351044811624,0.3233076965691919,0.6007450164090049
17,0.5329977745503816,0.24379698426099536,0.3366057638877535,0.6067077571239193
18,0.515850744228816,0.26873804454408295,0.32308601552623256,0.5985030452161405
19,0.5176330419979266,0.2759369440568888,0.33722391963704046,0.6037780024040074
20,0.5100505682489771,0.2766757876792505,0.3232741453014018,0.6007212306205911
21,0.5329785189536448,0.24378653616059073,0.33658426848937284,0.6066927529472141
22,0.5158371351005385,0.2687300775727782,0.3230700658226185,0.5984924381153855
23,0.5176241468287262,0.2759315976720289,0.33721341283082784,0.6037710573156532
24,0.5100447870322926,0.27667228300857594,0.3232675737696015,0.6007166738264906
25,0.5329748524727421,0.2437844671172519,0.33658004076621395,0.6066898564144307
26,0.5158345164057537,0.2687284975382914,0.3230669242525186,0.5984903772162469
27,0.5176224221574535,0.2759305371567019,0.3372113374827598,0.603769700099914
28,0.5100436609131332,0.2766715871815879,0.32326627388034174,0.6007157803032915
29,0.5329741352754522,0.24378405610728227,0.3365792031567336,0.6066892867110704
30,0.515834002009524,0.2687281834969092,0.32306630148813575,0.5984899708415087
31,0.5176220823582223,0.27593032635810844,0.33721092563393723,0.6037694318747009
32,0.5100434386389204,0.27667144882437733,0.32326601577910263,0.6007156034841328
